"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive" "mean_zero" "max_zero" "min_zero"
0.39808 1784903 0.0 0.9776 1.0000 0.0000 0.9839 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39818 1784607 0.0 0.9776 1.0000 0.0000 0.9839 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39828 1784310 0.0 0.9776 1.0000 0.0000 0.9839 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39838 1784015 0.0 0.9776 1.0000 0.0000 0.9839 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39848 1783719 0.0 0.9776 1.0000 0.0000 0.9839 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39858 1783423 0.0 0.9776 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39868 1783127 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39878 1782831 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39888 1782535 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39898 1782239 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39908 1781943 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39918 1781647 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39928 1781351 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39938 1781055 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39948 1780759 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39958 1780463 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39968 1780166 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39978 1779871 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39988 1779575 0.0 0.9775 1.0000 0.0000 0.9838 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.39998 1779278 0.0 0.9775 1.0000 0.0000 0.9837 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.40008 1778983 0.0 0.9774 1.0000 0.0000 0.9837 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.40018 1778687 0.0 0.9774 1.0000 0.0000 0.9837 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.40028 1778390 0.0 0.9774 1.0000 0.0000 0.9837 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.40038 1778095 0.0 0.9774 1.0000 0.0000 0.9837 0.9957 1.0000 0.0013 0.0648 1.0000 0.0000
0.40048 1777799 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40058 1777502 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40068 1777207 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40078 1776911 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40088 1776615 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40098 1776319 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40107 1776023 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40117 1775727 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40127 1775431 0.0 0.9774 1.0000 0.0000 0.9837 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40137 1775135 0.0 0.9774 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40147 1774839 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40157 1774543 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40167 1774247 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40177 1773951 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40187 1773655 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40197 1773358 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40207 1773063 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40217 1772767 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40227 1772470 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40237 1772175 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40247 1771879 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40257 1771582 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40267 1771287 0.0 0.9773 1.0000 0.0000 0.9836 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40277 1770991 0.0 0.9773 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40287 1770694 0.0 0.9773 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40297 1770399 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40307 1770103 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40317 1769806 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40327 1769511 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40337 1769215 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40347 1768919 0.0 0.9772 1.0000 0.0000 0.9835 0.9956 1.0000 0.0013 0.0648 1.0000 0.0000
0.40357 1768623 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0013 0.0648 1.0000 0.0000
0.40367 1768327 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40377 1768031 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40387 1767735 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40397 1767439 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40407 1767143 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40417 1766847 0.0 0.9772 1.0000 0.0000 0.9835 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40427 1766550 0.0 0.9772 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40437 1766255 0.0 0.9772 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40447 1765959 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40457 1765662 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40467 1765367 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40477 1765071 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40487 1764774 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40497 1764479 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40507 1764183 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40517 1763886 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40527 1763591 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40537 1763295 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40547 1762998 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40557 1762703 0.0 0.9771 1.0000 0.0000 0.9834 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40567 1762407 0.0 0.9771 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40577 1762111 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40587 1761815 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40597 1761519 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40607 1761223 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40617 1760927 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40627 1760631 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40637 1760335 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40647 1760039 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40657 1759743 0.0 0.9770 1.0000 0.0000 0.9833 0.9955 1.0000 0.0012 0.0648 1.0000 0.0000
0.40666 1759447 0.0 0.9770 1.0000 0.0000 0.9833 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40676 1759151 0.0 0.9770 1.0000 0.0000 0.9833 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40686 1758854 0.0 0.9770 1.0000 0.0000 0.9833 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40696 1758559 0.0 0.9770 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40706 1758263 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40716 1757966 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40726 1757671 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40736 1757375 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40746 1757078 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40756 1756783 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40766 1756487 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40776 1756190 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40786 1755895 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40796 1755599 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40806 1755302 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40816 1755007 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40826 1754711 0.0 0.9769 1.0000 0.0000 0.9832 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40836 1754415 0.0 0.9769 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40846 1754119 0.0 0.9769 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40856 1753823 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40866 1753527 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40876 1753231 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40886 1752935 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40896 1752639 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40906 1752343 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40916 1752046 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40926 1751751 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40936 1751455 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40946 1751158 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40956 1750863 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40966 1750567 0.0 0.9768 1.0000 0.0000 0.9831 0.9954 1.0000 0.0012 0.0648 1.0000 0.0000
0.40976 1750270 0.0 0.9768 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.40986 1749975 0.0 0.9768 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.40996 1749679 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41006 1749382 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41016 1749087 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41026 1748791 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41036 1748494 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41046 1748199 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41056 1747903 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41066 1747607 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41076 1747311 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41086 1747015 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41096 1746719 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41106 1746423 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41116 1746127 0.0 0.9767 1.0000 0.0000 0.9830 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41126 1745831 0.0 0.9767 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41136 1745535 0.0 0.9767 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41146 1745239 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41156 1744943 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41166 1744647 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41176 1744350 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41186 1744055 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41196 1743759 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41206 1743462 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41215 1743167 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41225 1742871 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41235 1742574 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41245 1742279 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41255 1741983 0.0 0.9766 1.0000 0.0000 0.9829 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41265 1741686 0.0 0.9766 1.0000 0.0000 0.9828 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41275 1741391 0.0 0.9766 1.0000 0.0000 0.9828 0.9953 1.0000 0.0012 0.0648 1.0000 0.0000
0.41285 1741095 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41295 1740799 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41305 1740503 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41315 1740207 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41325 1739911 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41335 1739615 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41345 1739319 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41355 1739023 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41365 1738727 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41375 1738431 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41385 1738135 0.0 0.9765 1.0000 0.0000 0.9828 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41395 1737839 0.0 0.9765 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41405 1737542 0.0 0.9765 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41415 1737247 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41425 1736951 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41435 1736654 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41445 1736359 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41455 1736063 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41465 1735766 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41475 1735471 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41485 1735175 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41495 1734878 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41505 1734583 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41515 1734287 0.0 0.9764 1.0000 0.0000 0.9827 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41525 1733990 0.0 0.9764 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41535 1733695 0.0 0.9764 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41545 1733399 0.0 0.9764 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41555 1733103 0.0 0.9763 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41565 1732807 0.0 0.9763 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41575 1732511 0.0 0.9763 1.0000 0.0000 0.9826 0.9952 1.0000 0.0012 0.0648 1.0000 0.0000
0.41585 1732215 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41595 1731919 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41605 1731623 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41615 1731327 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41625 1731031 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41635 1730735 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41645 1730439 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41655 1730143 0.0 0.9763 1.0000 0.0000 0.9826 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41665 1729846 0.0 0.9763 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41675 1729551 0.0 0.9763 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41685 1729255 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41695 1728958 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41705 1728663 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41715 1728367 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41725 1728070 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41735 1727775 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41745 1727479 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41755 1727182 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41765 1726887 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41774 1726591 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41784 1726295 0.0 0.9762 1.0000 0.0000 0.9825 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41794 1725999 0.0 0.9762 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41804 1725703 0.0 0.9762 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41814 1725407 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41824 1725111 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41834 1724815 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41844 1724519 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41854 1724223 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41864 1723927 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41874 1723631 0.0 0.9761 1.0000 0.0000 0.9824 0.9951 1.0000 0.0012 0.0648 1.0000 0.0000
0.41884 1723335 0.0 0.9761 1.0000 0.0000 0.9824 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41894 1723038 0.0 0.9761 1.0000 0.0000 0.9824 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41904 1722743 0.0 0.9761 1.0000 0.0000 0.9824 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41914 1722447 0.0 0.9761 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41924 1722150 0.0 0.9761 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41934 1721855 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41944 1721559 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41954 1721262 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41964 1720967 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41974 1720671 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41984 1720374 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
0.41994 1720079 0.0 0.9760 1.0000 0.0000 0.9823 0.9950 1.0000 0.0012 0.0648 1.0000 0.0000
